"conversation_id_str","created_at","favorite_count","full_text","id_str","image_url","in_reply_to_screen_name","lang","location","quote_count","reply_count","retweet_count","tweet_url","user_id_str","username"
"1842030600469020933","Fri Oct 04 02:47:24 +0000 2024","1","Saya tidak benci naturalisasi pemain. Siapa pun boleh bela Timnas Indonesia asalkan qualified dan memenuhi syarat dari FIFA. Sekian.","1842033753243492488","","6_arung","in","Pamulang, Indonesia","0","1","0","https://x.com/6_arung/status/1842033753243492488","1805234582926864384","6_arung"
"1842032136075018337","Fri Oct 04 02:40:59 +0000 2024","0","Modal support timnas naturalisasi fomo fomo ya begini jadinya","1842032136075018337","","","in","Bekasi","0","0","0","https://x.com/jargoncililitan/status/1842032136075018337","2888539117","jargoncililitan"
"1842031644091547960","Fri Oct 04 02:39:01 +0000 2024","0","Sobat Muda Timnas Sepakbola Indonesia baru aja naturalisasi 2 pemain lagi nih Untuk lawan Bahrain dan China nanti Penasaran kan lo sama siapa 2 pemain itu So langsung aja dengerin selengkapnya di #GOSPORT only on https://t.co/BfqAJ3ZqpZ https://t.co/t6JCEHl4iO","1842031644091547960","https://pbs.twimg.com/ext_tw_video_thumb/1842030869688799232/pu/img/pydmzA0Yv1xEzXIx.jpg","","in","Jakarta, Indonesia","0","0","0","https://x.com/fourtyfiveradio/status/1842031644091547960","273837321","fourtyfiveradio"
"1842031033228919087","Fri Oct 04 02:36:36 +0000 2024","1","Malaysia Tidak Perlu Pemain Naturalisasi jika Punya 11 Arif Aiman https://t.co/FKbAuBAC11 https://t.co/SQKSdrdH60","1842031033228919087","https://pbs.twimg.com/media/GZA1drBasAAfzSm.jpg","","in","Jakarta","0","0","0","https://x.com/kompascom/status/1842031033228919087","23343960","kompascom"
"1841441127398080832","Fri Oct 04 02:33:01 +0000 2024","0","@Arifmustofalc @fnasrom @ASTROARENA Setau gw mereka rekrut naturalisasi karena target lolos kualifikasi piala asia 2027 apalagi mereka di POT 2. Udahlah cmonnn bro toh juga waktu di 2020 kita pengen banget ngambil mess hilgers dan kevin diks","1842030130367255032","","Arifmustofalc","in","DKI Jakarta","0","1","0","https://x.com/Kobamlapanganh1/status/1842030130367255032","1490525949951365121","Kobamlapanganh1"
"1841946132307706152","Fri Oct 04 02:30:27 +0000 2024","1","@_BangFu @febrinand Orang-orang yang lagi mabok naturalisasi tak natural memang suka aneh-aneh dan ngotot pula.","1842029484607996340","","_BangFu","in","Jakarta, Indonesia","0","1","0","https://x.com/SeppGinz/status/1842029484607996340","136699679","SeppGinz"
"1842025253255745842","Fri Oct 04 02:13:38 +0000 2024","1","Akhirnya.. twitter lbh update dari ig/youtube perihal naturalisasi","1842025253255745842","","","in","ÜT: -6.280812,106.866299","0","0","0","https://x.com/adzan_/status/1842025253255745842","89053789","adzan_"
"1842005558343426257","Fri Oct 04 00:55:22 +0000 2024","3","Tinggal naturalisasi 9 pemain kak. ","1842005558343426257","","","in","Pamulang, Indonesia","0","0","0","https://x.com/6_arung/status/1842005558343426257","1805234582926864384","6_arung"
"1841675846022791257","Thu Oct 03 23:51:14 +0000 2024","1","@wijaya_strong @gilabola_ina Asal komen tapi tolol seandainya di naturalisasi juga ga bakal bisa masuk timnas blog tau knp? Banyakin literasi","1841989416707133948","","wijaya_strong","in","South Tangerang City","0","0","0","https://x.com/BagusSanto50/status/1841989416707133948","92623734","BagusSanto50"
"1841987365507891563","Thu Oct 03 23:43:05 +0000 2024","0","Media China Sindir Pemain Naturalisasi Timnas Indonesia Jelang Lawan Bahrain: Kebanyakan Pemain Bertahan! https://t.co/IAJeE0y07R","1841987365507891563","","","in","Jakarta","0","0","0","https://x.com/okezonenews/status/1841987365507891563","47274731","okezonenews"
"1841969905366925727","Thu Oct 03 22:33:42 +0000 2024","0","Bang Doel ngobrol dgn Calvin Verdonk pemain bola yg memperkuat Timnas Indonesia. ​​​​​​Naturalisasi diperlukan menghadapi 'event' yg lebih tinggi ungkap bang Doel https://t.co/g4AgEtGYs4 #JakartaMenyala #kagakribetdah #PramonoAnungRanoKarno #siDoelAnakBetawi https://t.co/3sqWquCRTO","1841969905366925727","https://pbs.twimg.com/ext_tw_video_thumb/1841969868947730432/pu/img/OH6Se5DULXw1ihlh.jpg","","in","Jakarta","0","0","0","https://x.com/Citralokadwipa/status/1841969905366925727","1311270747419996160","Citralokadwipa"
"1841966097911972343","Thu Oct 03 22:18:34 +0000 2024","4","Gagal Gaet Mats Deijl Federasi Sepakbola Malaysia: Kami tak Butuh Naturalisasi! https://t.co/ggP4pt4gjU","1841966097911972343","","","in","Jakarta","0","1","1","https://x.com/VIVAbola/status/1841966097911972343","95141299","VIVAbola"
"1841845074596159819","Thu Oct 03 19:30:32 +0000 2024","5","@ariffike_ @FootyRankings iriiiiiiiii pemain malay mau nyari naturalisasi isinya bangladesh semua HAHAHA","1841923812851646595","","ariffike_","in","Jakarta Capital Region","0","0","0","https://x.com/pisanggencet99/status/1841923812851646595","1561675617354993664","pisanggencet99"
"1841845074596159819","Thu Oct 03 19:17:19 +0000 2024","0","@nashrulaqmal95 @Khamasszz @FootyRankings iri kah? gada pemain keturunan malay yg bisa ngangkat negara? masih sakit hati sama rumor yg kmrn gajadi di naturalisasi? HAHAHAHAHA BODOH","1841920483891269771","","nashrulaqmal95","in","Jakarta Capital Region","0","0","0","https://x.com/pisanggencet99/status/1841920483891269771","1561675617354993664","pisanggencet99"
"1841918183940510096","Thu Oct 03 19:08:10 +0000 2024","12","🇮🇩 : timnas kita bagus dengan pemain keturunannya 🇲🇾 : timnas kita tetep jelek padahal udah pake pemain naturalisasi terbanyak di ASEAN https://t.co/EtpTD5LZrj","1841918183940510096","https://pbs.twimg.com/media/GY_O0sGbAAEEY82.jpg","","in","DKI Jakarta, Indonesia","0","0","0","https://x.com/necanftr/status/1841918183940510096","1377495628909932545","necanftr"
